year,month,code,destination,net_mass,fob_etb,fob_usd
2016,07,64051000,United Arab Emirates,12500.00,3531638.40,162582.73
2016,07,09011100,Sweden,57600.00,3446693.44,158672.20
2016,07,15219020,Japan,17000.00,3373512.30,155303.23
2016,07,07132000,Sudan,199500.00,3310608.18,152407.37
2016,07,08101000,Saudi Arabia,31861.00,3308732.60,152321.03
2016,07,07139000,Egypt,360000.00,3308272.20,152299.83
2016,07,07132000,Pakistan,144000.00,3302874.42,152051.34
2016,07,52051200,China,73735.00,3283746.59,151170.77
2016,07,61091000,United Kingdom,15892.00,3190801.59,146891.95
2016,07,12079910,India,114000.00,3119405.25,143605.14
2016,07,25231000,Djibouti,1750000.00,3089208.89,142215.02
2016,07,09011100,Ukraine,56400.00,3078011.88,141699.55
2016,07,85171200,Rwanda,2946.36,3026146.27,139311.87
2016,07,02042100,United Arab Emirates,26130.45,3010754.19,138603.27
2016,07,42032100,Germany,2246.00,2996918.32,137966.33
2016,07,63041900,Norway,27443.50,2984733.62,137405.39
2016,07,20093100,Netherlands,67840.00,2952147.22,135905.24
2016,07,54076900,"Iran, Islamic Republic of",42886.50,2939635.99,135329.27
2016,07,09109900,Sudan,45955.00,2929847.51,134878.65
2016,07,12074090,United States,117000.00,2915836.25,134233.63
2016,07,06031900,United States,19314.18,2862566.45,131781.29
2016,07,62033900,Germany,2860.08,2836338.78,130573.88
2016,07,01042000,United Arab Emirates,41940.00,2817154.08,129690.69
2016,07,06021000,Italy,7782.00,2791006.60,128486.96
2016,07,09011100,Yemen,37200.00,2771593.27,127593.25
2016,07,12081000,Sudan,240000.00,2768324.75,127442.78
2016,07,07129090,Israel,3545.77,2736376.11,125971.99
2016,07,12074090,Turkey,133000.00,2728576.66,125612.93
2016,07,62034100,United Kingdom,9266.00,2723085.41,125360.14
2016,07,07133900,Indonesia,120000.00,2701013.04,124344.01
2016,07,25232100,Kenya,1400000.00,2645237.52,121776.33
2016,07,07135000,Sudan,200000.00,2603917.80,119874.13
2016,07,04090000,Norway,38804.00,2567383.43,118192.23
2016,07,12019000,India,264000.00,2551521.85,117462.02
2016,07,61071900,United States,41734.50,2544012.58,117116.33
2016,07,09093100,Saudi Arabia,30000.00,2534045.07,116657.46
2016,07,09011100,United Kingdom,19200.00,2474448.86,113913.89
2016,07,64051000,Japan,3740.40,2469864.66,113702.85
2016,07,07129090,India,3197.65,2467879.84,113611.48
2016,07,07133300,Germany,188000.00,2435263.69,112109.96
2016,07,07051100,Somalia,537355.00,2372635.32,109226.79
2016,07,12079910,United Kingdom,95000.00,2366970.88,108966.02
2016,07,26159000,India,2243.00,2321207.15,106859.24
2016,07,12074090,Netherlands,57000.00,2314534.36,106552.05
2016,07,62160000,China,10417.00,2308948.23,106294.89
2016,07,61044200,Sudan,2091.00,2306224.72,106169.51
2016,07,61091000,United States,8883.30,2272535.34,104618.58
2016,07,22087000,South Sudan,74826.60,2269543.87,104480.87
2016,07,07133900,Viet Nam,220000.00,2255622.93,103840.00
2016,07,61112000,United States,22046.12,2190697.55,100851.09
2016,07,12074090,India,78000.00,2171795.76,99980.93
2016,07,61109000,United States,18766.71,2137956.03,98423.08
2016,07,09011100,Italy,38400.00,2097277.06,96550.38
2016,07,12079990,Germany,73025.00,2094719.35,96432.64
2016,07,25232900,Somalia,1395000.00,2092376.87,96324.80
2016,07,12119000,United Kingdom,15865.30,2058781.53,94778.20
2016,07,09011100,Greece,18000.00,2057177.38,94704.35
2016,07,06031900,Japan,22138.70,2051922.51,94462.44
2016,07,30023000,Angola,6065.00,2041417.19,93978.81
2016,07,61051000,United States,28890.79,2020159.57,93000.20
2016,07,01022910,Yemen,50736.00,1994169.42,91803.71
2016,07,01022910,Saudi Arabia,48000.00,1986039.00,91429.42
2016,07,12079990,India,76000.00,1980663.51,91181.95
2016,07,09011100,Israel,38400.00,1960883.92,90271.38
2016,07,12092900,Egypt,240000.00,1958910.23,90180.52
2016,07,62046300,Switzerland,665.45,1956079.08,90050.18
2016,07,25232900,Somalia,1300000.00,1948439.72,89698.50
2016,07,06031100,South Africa,22796.13,1942338.46,89417.62
2016,07,12019000,United States,200000.00,1941262.40,89368.08
2016,07,41120000,Hong Kong,6524.00,1930871.25,88889.71
2016,07,41120000,Indonesia,1839.50,1923797.18,88564.05
2016,07,41120000,Sweden,1077.00,1885086.89,86781.98
2016,07,41120000,Hungary,1365.00,1845116.49,84941.90
2016,07,13019000,Iraq,16000.00,1817727.52,83681.02
2016,07,07135000,Djibouti,106757.00,1809313.78,83293.69
2016,07,64059000,Kenya,5400.00,1808616.42,83261.58
2016,07,13019000,United Arab Emirates,16000.00,1800079.68,82868.58
2016,07,73072900,Singapore,25000.00,1791807.25,82487.75
2016,07,64039900,United States,3963.00,1745755.40,80367.71
2016,07,39159000,China,247200.00,1744172.00,80294.81
2016,07,07061000,Somalia,392435.00,1738111.52,80015.81
2016,07,26151000,China,2013.00,1731932.10,79731.34
2016,07,61149000,United States,13481.50,1696739.31,78111.20
2016,07,62063000,Germany,5081.50,1691283.18,77860.02
2016,07,13019000,Tunisia,15000.00,1679258.15,77306.44
2016,07,07133100,Indonesia,72000.00,1678818.47,77286.20
2016,07,25232100,Kenya,1000000.00,1676544.80,77181.52
2016,07,13019000,Viet Nam,27992.00,1674021.15,77065.35
2016,07,12072900,Yemen,17000.00,1647993.09,75867.12
2016,07,41131000,Viet Nam,4429.00,1624570.14,74788.82
2016,07,06031900,Netherlands,14769.92,1619222.35,74542.62
2016,07,25174900,Hong Kong,48000.00,1597129.52,73525.56
2016,07,07129090,Hong Kong,2061.77,1591987.33,73288.83
2016,07,61043100,Germany,1719.13,1590550.39,73222.68
2016,07,71031000,India,9.54,1575052.86,72509.24
2016,07,90011000,Kenya,7554.50,1559585.95,71797.20
2016,07,33059000,Sudan,27517.00,1543328.84,71048.79
2016,07,96020090,Malawi,2700.00,1514420.93,69717.98
2016,07,19059020,Sweden,44157.00,1512587.42,69633.57
2016,07,13019000,Germany,15000.00,1500066.40,69057.15
2016,07,07133300,United Arab Emirates,72000.00,1481889.12,68220.34
2016,07,06031100,United States,17232.63,1476056.26,67951.82
2016,07,64039900,Hong Kong,2567.00,1464118.91,67402.27
2016,07,64059000,Canada,3150.00,1433910.26,66011.59
2016,07,12119000,Netherlands,13991.00,1433178.21,65977.88
2016,07,52111900,Turkey,9957.00,1428245.55,65750.80
2016,07,25232900,Kenya,600000.00,1405805.50,64717.75
2016,07,41131000,Hong Kong,4894.00,1391369.69,64053.19
2016,07,62043900,Spain,3286.87,1383368.31,63684.83
2016,07,09041200,Djibouti,31042.00,1369175.20,63031.44
2016,07,13019000,Germany,14987.00,1362980.83,62746.27
2016,07,41139000,Hong Kong,4042.00,1361666.09,62685.75
2016,07,09109900,Saudi Arabia,19500.00,1359840.48,62601.70
2016,07,02021000,Bahrain,27907.00,1338285.98,61609.42
2016,07,06021000,Spain,3672.00,1331955.46,61317.99
2016,07,05069000,United States,133.00,1318729.88,60709.13
2016,07,07019000,Djibouti,575389.00,1306929.17,60165.88
2016,07,62033900,Spain,1000.00,1290436.93,59406.64
2016,07,41120000,Italy,1538.00,1264018.74,58190.45
2016,07,07031000,Somalia,228286.00,1257005.31,57867.58
2016,07,07135000,Sudan,80000.00,1235757.60,56889.42
2016,07,06031900,Germany,14385.82,1226982.83,56485.46
2016,07,85481000,Somalia,552760.00,1219175.76,56126.05
2016,07,61082100,Germany,1313.74,1215829.90,55972.02
2016,07,41120000,Viet Nam,1063.00,1211149.45,55756.55
2016,07,13019000,India,40000.00,1190651.40,54812.90
2016,07,61033900,Germany,1193.38,1183530.32,54485.08
2016,07,22030000,Israel,36000.00,1168750.44,53804.67
2016,07,61071100,Germany,3627.36,1152841.60,53072.29
2016,07,09024000,United Kingdom,40000.00,1147489.20,52825.89
2016,07,62089100,Germany,875.10,1145852.19,52750.53
2016,07,12074010,Turkey,38000.00,1141399.31,52545.53
2016,07,41120000,"Korea, Republic of",495.50,1130600.44,52048.39
2016,07,06021000,Canada,2320.00,1121476.66,51628.37
2016,07,61013000,Italy,953.84,1112052.16,51194.51
2016,07,05040000,Viet Nam,29000.00,1102692.98,50763.65
2016,07,09011100,Estonia,19200.00,1092853.92,50310.69
2016,07,12079990,Algeria,39000.00,1088680.37,50118.56
2016,07,71031000,Hong Kong,8.68,1072270.44,49363.11
2016,07,71031000,United States,14.09,1072092.61,49354.92
2016,07,09011100,Singapore,5940.00,1067252.68,49132.11
2016,07,41120000,Spain,866.00,1066372.40,49091.59
2016,07,19059020,Norway,17500.00,1056383.27,48631.73
2016,07,09011100,Poland,18000.00,1051716.42,48416.89
2016,07,25151100,India,146739.00,1050551.25,48363.25
2016,07,20089900,United Arab Emirates,865.48,1047672.60,48230.72
2016,07,12079990,Singapore,39000.00,1047269.10,48212.15
2016,07,07082000,United Kingdom,17936.00,1036303.00,47707.31
2016,07,07133300,Belgium,72000.00,1032398.64,47527.57
2016,07,12079990,Netherlands,37000.00,1020265.75,46969.02
2016,07,08101000,United Arab Emirates,11922.50,1017393.58,46836.80
2016,07,09103000,Iraq,50000.00,992209.50,45677.42
2016,07,61099000,Germany,11523.86,985584.43,45372.43
2016,07,19059020,Canada,18408.00,984622.47,45328.14
2016,07,61033100,Germany,1166.50,974957.57,44883.21
2016,07,52051400,China,18061.00,973961.36,44837.35
2016,07,52053400,China,17402.00,972377.24,44764.42
2016,07,62034300,Germany,849.20,970454.72,44675.92
2016,07,64051000,Canada,2297.00,956098.09,44014.99
2016,07,01042000,Oman,20052.50,953078.04,43875.96
2016,07,63041900,Italy,9000.00,952521.12,43850.32
2016,07,22030000,South Sudan,44957.00,949441.68,43708.56
2016,07,12079990,Yemen,14000.00,926818.20,42667.06
2016,07,07133300,France,72000.00,889451.13,40946.83
2016,07,25232900,Djibouti,378000.00,886660.53,40818.36
2016,07,62034900,United Kingdom,3000.00,881964.00,40602.15
2016,07,07129090,Russian Federation,13725.00,875389.79,40299.50
2016,07,07129090,Zambia,1108.40,855600.13,39388.46
2016,07,08111000,United Arab Emirates,12880.00,851976.01,39221.62
2016,07,12074090,Greece,19000.00,851853.16,39215.97
2016,07,61051000,Germany,4332.95,847626.60,39021.39
2016,07,08031000,Djibouti,285260.00,844282.26,38867.43
2016,07,02045000,Bahrain,6324.00,843249.04,38819.87
2016,07,52093900,Turkey,6282.00,837195.22,38541.17
2016,07,09041200,United States,5542.00,832907.71,38343.79
2016,07,08051000,Djibouti,111231.00,831379.55,38273.44
2016,07,19059020,Bahrain,24520.00,825298.36,37993.49
2016,07,08045000,Djibouti,167363.00,807639.77,37180.56
2016,07,41120000,United States,592.00,787744.07,36264.64
2016,07,61102000,United States,9821.15,778323.39,35830.95
2016,07,61101900,Spain,1680.51,776243.85,35735.21
2016,07,06031100,Saudi Arabia,9052.88,771263.27,35505.93
2016,07,61023000,Italy,953.84,764528.25,35195.87
2016,07,04090000,Sudan,10878.00,762757.37,35114.35
2016,07,71179010,Saudi Arabia,1490.15,756960.87,34847.50
2016,07,09041200,Sweden,6975.00,755826.29,34795.27
2016,07,61178000,Sudan,1694.00,747290.23,34402.30
2016,07,12101000,Sudan,22400.00,740477.45,34088.67
2016,07,07129090,Netherlands,13962.12,724259.28,33342.05
2016,07,30023000,Burkina Faso,193.00,711938.98,32774.87
2016,07,39233010,Somalia,18289.60,706626.39,32530.30
2016,07,09011100,Sudan,17640.00,701610.17,32299.37
2016,07,08051000,Djibouti,54400.00,700477.89,32247.25
2016,07,39269090,Italy,62400.00,678213.81,31222.29
2016,07,52051200,China,17027.80,676933.71,31163.36
2016,07,06031900,Japan,5430.48,675349.92,31090.45
2016,07,07133300,Slovenia,48000.00,666764.78,30695.23
2016,07,63023100,Germany,8424.00,662013.00,30476.47
2016,07,54023300,Morocco,19743.10,649796.77,29914.09
2016,07,07049000,Djibouti,184341.00,642459.03,29576.29
2016,07,19041000,United States,4894.00,642071.13,29558.43
2016,07,09109900,India,10000.00,640491.10,29485.69
2016,07,62149000,United States,431.00,632991.06,29140.42
2016,07,68022900,China,19000.00,629448.15,28977.32
2016,07,07129090,South Africa,808.35,623865.19,28720.30
2016,07,08039000,Djibouti,147615.00,621804.34,28625.42
2016,07,20089900,Kenya,7505.66,616962.64,28402.53
2016,07,06021000,Japan,3488.00,616956.58,28402.25
2016,07,02021000,Oman,8163.00,609790.15,28072.34
2016,07,07051100,Djibouti,145701.50,607091.82,27948.12
2016,07,02062900,Viet Nam,27339.00,603806.42,27796.87
2016,07,06031100,France,6982.37,595723.04,27424.74
2016,07,12079990,Italy,19200.00,594708.34,27378.03
2016,07,08101000,Nigeria,7480.00,588281.96,27082.19
2016,07,07133300,Djibouti,39920.00,582571.44,26819.30
2016,07,20089900,Qatar,1418.78,569142.12,26201.06
2016,07,12079990,Belgium,19500.00,565668.42,26041.15
2016,07,12079990,Portugal,19500.00,565668.42,26041.15
2016,07,07129090,United Kingdom,10592.10,559034.52,25735.75
2016,07,12113000,India,8000.00,541104.55,24910.32
2016,07,06031100,Oman,6292.40,536368.35,24692.29
2016,07,12079990,Ireland,19500.00,524976.30,24167.84
2016,07,41131000,Philippines,696.40,524429.35,24142.66
2016,07,41120000,France,201.00,524005.29,24123.14
2016,07,61109000,Spain,708.97,509673.66,23463.37
2016,07,61033300,Spain,929.27,503603.79,23183.94
2016,07,02042100,Bahrain,3996.00,495583.87,22814.73
2016,07,41120000,United Kingdom,996.00,487275.71,22432.26
2016,07,07129090,Bangladesh,623.72,481466.65,22164.83
2016,07,07069010,Djibouti,144929.00,479401.35,22069.75
2016,07,19059020,United Kingdom,8646.00,478539.86,22030.09
2016,07,68041000,Denmark,20748.00,476549.99,21938.49
2016,07,30023000,Cote d'Ivoire,864.00,476223.50,21923.46
2016,07,41120000,China,1324.00,464093.61,21365.04
2016,07,09103000,United Arab Emirates,23500.00,455181.27,20954.75
2016,07,04070090,Somalia,9720.00,440974.38,20300.73
2016,07,85232900,Hong Kong,2.00,439951.12,20253.62
2016,07,62034200,United States,8284.20,435890.61,20066.69
2016,07,07099900,Djibouti,100300.00,431697.96,19873.68
2016,07,07139000,Sudan,80000.00,424049.28,19521.56
2016,07,19059020,Kuwait,11705.00,423334.64,19488.66
2016,07,06031900,Australia,3028.96,421940.20,19424.47
2016,07,22011000,Djibouti,92300.00,418939.35,19286.32
2016,07,25231000,Djibouti,233000.00,411681.17,18952.18
2016,07,06031900,Saudi Arabia,2819.44,406211.98,18700.40
2016,07,07032000,Sudan,18300.00,403767.34,18587.86
2016,07,61043100,Spain,708.97,402861.83,18546.17
2016,07,84484900,China,12600.00,397207.80,18285.88
2016,07,08109000,Saudi Arabia,1500.00,390734.20,17987.86
2016,07,09011200,Belgium,2400.00,387903.42,17857.55
2016,07,07129090,Germany,8213.15,385306.45,17737.99
2016,07,41071900,China,1659.00,377678.80,17386.85
2016,07,20089900,Egypt,1726.87,377147.86,17362.40
2016,07,12024200,Djibouti,17003.00,374930.18,17260.31
2016,07,06031100,Germany,4272.78,368440.49,16961.55
2016,07,09041100,Sudan,5500.00,364107.15,16762.06
2016,07,08072000,Djibouti,101780.00,362084.64,16668.95
2016,07,06031100,Jordan,4105.08,350037.95,16114.37
2016,07,04029100,Somalia,195860.00,349913.01,16108.62
2016,07,11061000,Israel,9050.00,349202.62,16075.91
2016,07,73090000,Somalia,8910.00,347769.06,16009.92
2016,07,07069010,Somalia,76219.00,340284.33,15665.35
2016,07,09041200,Norway,1406.00,339042.23,15608.17
2016,07,09012100,Netherlands,1428.00,333415.11,15349.12
2016,07,71031000,Canada,6.25,325382.05,14979.31
2016,07,07039000,Djibouti,102247.00,322500.48,14846.65
2016,07,08055000,Djibouti,92518.00,319757.04,14720.36
2016,07,06031100,Italy,3720.64,318761.65,14674.53
2016,07,07133300,Japan,21000.00,315118.18,14506.80
2016,07,07108000,United Arab Emirates,11134.50,311271.49,14329.71
2016,07,07061000,Djibouti,92376.00,310243.69,14282.40
2016,07,41120000,Japan,149.00,309348.35,14241.18
2016,07,02021000,Qatar,5514.00,308584.88,14206.03
2016,07,61099000,United Kingdom,2168.75,295542.51,13605.61
2016,07,96020090,Uganda,316.00,292102.19,13447.24
2016,07,12119000,Germany,6641.00,292052.59,13444.95
2016,07,42031000,Japan,44.00,291292.78,13409.97
2016,07,06031100,Netherlands,3408.24,290309.28,13364.70
2016,07,04090000,Somalia,10920.00,289413.62,13323.46
2016,07,10082100,Israel,10000.00,286638.30,13195.70
2016,07,22030000,Switzerland,8800.00,284665.59,13104.88
2016,07,06021000,China,1583.00,280851.42,12929.29
2016,07,94036000,India,6651.42,273675.03,12598.92
2016,07,42022190,Japan,86.00,272068.14,12524.95
2016,07,42022900,United States,196.54,271327.04,12490.83
2016,07,08111000,Saudi Arabia,4050.00,268098.58,12342.20
2016,07,02021000,Kuwait,4909.00,267432.02,12311.52
2016,07,07129090,Saudi Arabia,1000.00,264805.20,12190.59
2016,07,07133300,Czech Republic,24000.00,264717.60,12186.56
2016,07,62029900,Spain,552.26,260414.84,11988.47
2016,07,09041200,Netherlands,1260.00,259729.76,11956.94
2016,07,09092100,Somalia,23696.00,258093.77,11881.62
2016,07,06031100,United Arab Emirates,2976.60,253706.81,11679.66
2016,07,28332200,Sudan,40000.00,253563.83,11673.08
2016,07,06031100,Italy,2947.12,251121.06,11560.63
2016,07,61109000,Germany,3072.80,245359.68,11295.39
2016,07,33059000,United States,5110.00,243474.01,11208.59
2016,07,22060000,South Sudan,15840.00,242540.10,11165.59
2016,07,61109000,"Korea, Republic of",441.34,239948.81,11046.30
2016,07,07129090,China,306.00,236145.86,10871.23
2016,07,19041000,South Africa,5100.00,235474.75,10840.33
2016,07,11061000,Djibouti,18365.00,232925.08,10722.95
2016,07,62044300,United States,760.10,232212.88,10690.17
2016,07,42029220,"Korea, Republic of",1141.81,232203.04,10689.71
2016,07,62069000,United Kingdom,2062.20,226340.87,10419.84
2016,07,64039900,Canada,396.00,226209.84,10413.81
2016,07,06031900,United Arab Emirates,2613.84,225637.67,10387.47
2016,07,06031100,United Kingdom,2638.15,224797.59,10348.80
2016,07,85143000,Kenya,4800.00,220859.00,10167.48
2016,07,07129090,Philippines,285.69,220647.23,10157.73
2016,07,03056900,Sudan,20000.00,220536.00,10152.61
2016,07,63052000,Italy,1450.00,219417.30,10101.11
2016,07,39204300,Somalia,1743.50,219036.76,10083.59
2016,07,06031100,Qatar,2557.28,217919.53,10032.16
2016,07,06031100,Kuwait,2553.76,217564.61,10015.82
2016,07,07129090,Cambodia,280.07,216208.90,9953.41
2016,07,71179010,United States,27.97,213266.16,9817.93
2016,07,41120000,Slovakia,130.50,212177.82,9767.83
2016,07,22030000,Germany,8800.00,212064.83,9762.63
2016,07,09041100,Djibouti,6595.00,210628.66,9696.51
2016,07,85079010,"Korea, Republic of",95140.00,209912.80,9663.56
2016,07,09024000,United States,840.00,208823.17,9613.40
2016,07,08101000,Bahrain,3059.68,202361.67,9315.93
2016,07,06031900,Oman,942.48,197600.18,9096.73
2016,07,61033200,Spain,708.97,197151.33,9076.07
2016,07,06031100,Japan,2134.79,193454.90,8905.90
2016,07,07070000,Djibouti,21244.00,191541.28,8817.81
2016,07,22085000,Kenya,8097.60,191454.16,8813.80
2016,07,06021000,United States,341.00,190618.63,8775.33
2016,07,34012090,Somalia,10052.50,189004.69,8701.03
2016,07,07129090,Sri Lanka,244.80,188889.69,8695.74
2016,07,11061000,United States,1960.00,184407.05,8489.37
2016,07,06021000,Canada,176.00,182838.65,8417.17
2016,07,07129090,Nigeria,231.20,178376.42,8211.75
2016,07,03056900,Sudan,16135.00,178003.25,8194.57
2016,07,09083100,Kenya,5000.00,176392.80,8120.43
2016,07,07132000,Israel,7900.00,174187.89,8018.92
2016,07,09041200,South Africa,1800.00,169434.07,7800.08
2016,07,71179010,Australia,15.10,169146.74,7786.85
2016,07,09041200,Germany,1080.00,168556.56,7759.68
2016,07,25151100,Greece,24699.49,166968.07,7686.55
2016,07,19059090,United States,1636.00,165313.87,7610.40
2016,07,41071900,Zimbabwe,1020.00,165080.25,7599.65
2016,07,07032000,Djibouti,26458.00,163370.45,7520.93
2016,07,07129090,Sweden,211.29,163107.86,7508.84
2016,07,75089000,United States,464.00,161284.87,7424.92
2016,07,06021000,Kenya,510.00,156844.29,7220.49
2016,07,06031900,Belgium,1318.24,156172.99,7189.59
2016,07,06022000,Somalia,27500.00,154601.30,7117.24
2016,07,11061000,South Africa,2150.00,152875.76,7037.80
2016,07,61082900,United States,2327.10,152665.32,7028.11
2016,07,07135000,Sudan,15808.00,151749.87,6985.97
2016,07,94037000,New Zealand,500.00,150515.40,6929.14
2016,07,07129090,United States,193.12,148981.39,6858.52
2016,07,22087000,Kenya,6277.60,148423.31,6832.83
2016,07,07129090,Canada,191.75,147985.37,6812.66
2016,07,11061000,United Kingdom,3000.00,147854.10,6806.62
2016,07,04090000,Sudan,5694.00,145759.18,6710.18
2016,07,64051000,United States,119.00,144685.45,6660.75
2016,07,62042900,United States,3362.95,143709.64,6615.83
2016,07,09012200,South Africa,1026.00,135800.12,6251.70
2016,07,08045000,Somalia,20503.00,135662.19,6245.35
2016,07,42022190,United States,118.00,131546.22,6055.87
2016,07,19059020,Qatar,2715.00,129467.09,5960.16
2016,07,22085000,Somalia,1650.00,127375.47,5863.87
2016,07,42022110,Australia,66.15,124373.92,5725.69
2016,07,42022190,Germany,145.00,122795.76,5653.03
2016,07,09041200,Israel,1850.00,122372.50,5633.55
2016,07,41131000,Italy,392.00,119559.54,5504.05
2016,07,07129090,Uganda,153.00,118130.22,5438.25
2016,07,46021910,United States,290.00,116916.94,5382.40
2016,07,62114900,United States,2419.18,114915.49,5290.26
2016,07,11062000,United States,852.00,114832.69,5286.45
2016,07,71031000,Singapore,1.20,114748.92,5282.59
2016,07,61099000,United States,1890.03,109499.88,5040.94
2016,07,69120010,United States,1320.00,105666.44,4864.47
2016,07,07129090,United Arab Emirates,3726.00,101807.38,4686.81
2016,07,62069000,United States,1202.89,100715.87,4636.56
2016,07,19049000,South Africa,1800.00,99386.55,4575.37
2016,07,06031900,Canada,1124.18,98398.09,4529.86
2016,07,09041200,United Kingdom,500.00,98386.70,4529.34
2016,07,09109900,United States,629.00,96270.79,4431.93
2016,07,09109900,Djibouti,8749.00,96013.68,4420.09
2016,07,62019300,Spain,194.52,94417.22,4346.60
2016,07,07132000,Djibouti,7178.00,91817.25,4226.90
2016,07,06031900,United Kingdom,1085.11,91231.72,4199.95
2016,07,12102000,Israel,2800.00,91173.02,4197.25
2016,07,64061000,Uganda,240.00,91104.33,4194.08
2016,07,42022110,Sweden,100.90,91062.85,4192.18
2016,07,01062000,China,3200.00,90475.11,4165.12
2016,07,22043000,Saudi Arabia,1000.00,90401.31,4161.72
2016,07,33059000,United Arab Emirates,1299.00,87741.25,4039.26
2016,07,07099300,Djibouti,33900.00,85045.07,3915.14
2016,07,62071900,Israel,936.66,83965.31,3865.43
2016,07,09011100,Hong Kong,300.00,83658.26,3851.30
2016,07,42022110,Japan,20.00,83413.63,3840.04
2016,07,06031100,Canada,961.26,82504.64,3798.19
2016,07,19059020,Finland,1030.00,81668.06,3759.68
2016,07,04051000,Sudan,672.00,81560.00,3754.70
2016,07,69120010,New Zealand,875.00,80514.14,3706.55
2016,07,19059020,Switzerland,1370.00,79476.01,3658.76
2016,07,71031000,China,33.65,77423.36,3564.27
2016,07,39079900,Turkey,580.00,76793.50,3535.27
2016,07,71031000,Thailand,0.79,76532.41,3523.25
2016,07,07093000,Djibouti,10813.00,75051.79,3455.09
2016,07,11029000,Sudan,2250.00,74476.46,3428.60
2016,07,09041200,Switzerland,265.00,74388.47,3424.55
2016,07,19041000,Sweden,822.00,73664.14,3391.21
2016,07,09019000,Djibouti,8134.00,71752.93,3303.22
2016,07,68062000,Israel,650.00,71659.57,3298.92
2016,07,09041200,New Zealand,250.00,71116.59,3273.93
2016,07,07129090,Malaysia,91.97,70872.12,3262.67
2016,07,11062000,South Africa,1900.00,70536.25,3247.21
2016,07,33049900,Djibouti,7889.00,69585.42,3203.44
2016,07,06021000,Norway,216.00,69003.39,3176.64
2016,07,08101000,Qatar,1000.00,66229.50,3048.95
2016,07,08045000,Somalia,5000.00,66032.10,3039.86
2016,07,04051000,Botswana,500.00,66032.10,3039.86
2016,07,08101000,Djibouti,1027.50,65544.19,3017.40
2016,07,96020090,Ghana,114.00,65539.28,3017.17
2016,07,44072900,Sudan,29750.00,65481.83,3014.53
2016,07,52021000,Djibouti,5066.00,64801.20,2983.19
2016,07,42021190,Canada,65.00,63663.03,2930.80
2016,07,33059000,New Zealand,1008.00,63140.27,2906.73
2016,07,62149000,Australia,18.00,62522.43,2878.29
2016,07,07129090,Congo,80.38,62058.58,2856.93
2016,07,96020090,Zimbabwe,114.00,61629.95,2837.20
2016,07,07129090,Norway,1250.50,61191.50,2817.02
2016,07,46021910,India,1480.00,60895.11,2803.37
2016,07,13019000,United States,10.00,60436.58,2782.26
2016,07,61019000,United States,1788.20,59400.27,2734.55
2016,07,09083100,United States,178.00,58755.51,2704.87
2016,07,08129000,Djibouti,16578.00,58506.55,2693.41
2016,07,73142000,South Sudan,1648.00,58108.24,2675.07
2016,07,08101000,Seychelles,875.00,57846.98,2663.05
2016,07,46021210,New Zealand,52.00,56715.48,2610.96
2016,07,69120010,United Kingdom,1960.00,56619.42,2606.54
2016,07,09102000,Sudan,2050.00,54285.06,2499.07
2016,07,07020000,Djibouti,6000.00,54267.10,2498.24
2016,07,69120010,India,1318.26,54240.76,2497.03
2016,07,06031900,China,555.20,52440.35,2414.15
2016,07,19059020,Netherlands,630.00,52362.37,2410.56
2016,07,12119000,Russian Federation,476.00,50809.01,2339.05
2016,07,07094000,Djibouti,11712.00,49816.78,2293.37
2016,07,46029000,Israel,350.00,49610.47,2283.87
2016,07,09041200,Nigeria,1655.00,49097.55,2260.26
2016,07,64051000,Uganda,190.00,48820.45,2247.50
2016,07,90189000,Guinea,111.52,48699.40,2241.93
2016,07,07129090,Djibouti,62.90,48522.27,2233.77
2016,07,19041000,Norway,300.00,46733.54,2151.43
2016,07,10041000,Djibouti,3700.00,45688.58,2103.32
2016,07,07149000,Djibouti,12610.00,45422.94,2091.09
2016,07,06031100,Kuwait,522.72,44552.66,2051.03
2016,07,62071900,United States,1112.50,44292.23,2039.04
2016,07,07129090,"Taiwan, Province of China",55.68,43004.36,1979.75
2016,07,11029000,United States,422.00,41954.95,1931.44
2016,07,09012100,Turkey,144.00,41754.47,1922.21
2016,07,52079000,Sudan,300.00,41342.06,1903.23
2016,07,19041000,Germany,300.00,40337.05,1856.96
2016,07,62114900,India,978.08,40243.72,1852.66
2016,07,10039000,New Zealand,425.00,40196.33,1850.48
2016,07,62044200,United States,14.00,39927.41,1838.10
2016,07,09109900,Israel,930.00,39357.63,1811.87
2016,07,06031900,Kuwait,459.36,39186.62,1804.00
2016,07,64051000,Germany,31.00,38990.48,1794.97
2016,07,62044200,Norway,15.10,38973.88,1794.20
2016,07,06031100,Russian Federation,455.84,38832.77,1787.71
2016,07,75089000,France,175.00,38768.69,1784.76
2016,07,11061000,Germany,375.00,37869.15,1743.35
2016,07,62071100,Italy,9.45,37378.57,1720.76
2016,07,09102000,Djibouti,2818.00,37293.17,1716.83
2016,07,06031900,Bahrain,177.76,37259.53,1715.28
2016,07,39269090,Somalia,352.00,36948.70,1700.97
2016,07,09109900,Germany,220.00,36911.82,1699.27
2016,07,62052000,United States,14.00,36372.68,1674.46
2016,07,08051000,Somalia,2740.00,36185.59,1665.84
2016,07,62114900,United States,1344.00,35525.51,1635.45
2016,07,64051000,South Africa,400.00,35337.44,1626.80
2016,07,06031900,South Africa,396.00,34084.95,1569.14
2016,07,09092100,Djibouti,3528.00,33934.95,1562.23
